event_name,event_date,event_location,event_url,fight_url,fighter1,fighter1_url,fighter2,fighter2_url,result_raw,winner,kd_1,kd_2,str_1,str_2,td_1,td_2,sub_1,sub_2,weight_class,method,method_detail,round,time
UFC 322: Della Maddalena vs. Makhachev,"November 15, 2025","New York City, New York, USA",http://ufcstats.com/event-details/8db1b36dde268ef6,http://ufcstats.com/fight-details/9b5f190cd3f5ce16,Benoit Saint Denis,http://ufcstats.com/fighter-details/c2299ec916bc7c56,Beneil Dariush,http://ufcstats.com/fighter-details/08af939f41b5a57b,win,Benoit Saint Denis,1,0,3,3,0,0,0,0,Lightweight,KO/TKO,Punch,1,0:16
UFC 322: Della Maddalena vs. Makhachev,"November 15, 2025","New York City, New York, USA",http://ufcstats.com/event-details/8db1b36dde268ef6,http://ufcstats.com/fight-details/292b83afa418635f,Bo Nickal,http://ufcstats.com/fighter-details/35673bf5204524ee,Rodolfo Vieira,http://ufcstats.com/fighter-details/260e9e0d4954aea6,win,Bo Nickal,1,0,77,24,2,0,1,0,Middleweight,KO/TKO,Kick,3,2:24
UFC 322: Della Maddalena vs. Makhachev,"November 15, 2025","New York City, New York, USA",http://ufcstats.com/event-details/8db1b36dde268ef6,http://ufcstats.com/fight-details/ebb012c5f3fd0cbb,Gregory Rodrigues,http://ufcstats.com/fighter-details/d1c65d2cf2925ddd,Roman Kopylov,http://ufcstats.com/fighter-details/9d83f6da776ff7d6,win,Gregory Rodrigues,0,0,90,52,0,2,1,0,Middleweight,U-DEC,,3,5:00
UFC 322: Della Maddalena vs. Makhachev,"November 15, 2025","New York City, New York, USA",http://ufcstats.com/event-details/8db1b36dde268ef6,http://ufcstats.com/fight-details/909cd8633507a0c8,Erin Blanchfield,http://ufcstats.com/fighter-details/669970f7feba8ecd,Tracy Cortez,http://ufcstats.com/fighter-details/68d4a891e5cf2029,win,Erin Blanchfield,0,0,52,46,2,1,1,0,Women's Flyweight,SUB,Rear Naked Choke,2,4:44
UFC 322: Della Maddalena vs. Makhachev,"November 15, 2025","New York City, New York, USA",http://ufcstats.com/event-details/8db1b36dde268ef6,http://ufcstats.com/fight-details/e313286b307334a7,Ethyn Ewing,http://ufcstats.com/fighter-details/d776b5814f2400b4,Malcolm Wellmaker,http://ufcstats.com/fighter-details/2e45d08b3f2f02c8,win,Ethyn Ewing,0,0,85,77,3,0,0,0,Featherweight,U-DEC,,3,5:00
UFC 322: Della Maddalena vs. Makhachev,"November 15, 2025","New York City, New York, USA",http://ufcstats.com/event-details/8db1b36dde268ef6,http://ufcstats.com/fight-details/9bbdc2a2ab334541,Kyle Daukaus,http://ufcstats.com/fighter-details/d6c0cdd7e467c440,Gerald Meerschaert,http://ufcstats.com/fighter-details/6ac9bc2953c47345,win,Kyle Daukaus,1,0,8,0,0,0,1,0,Middleweight,SUB,D'Arce Choke,1,0:50
UFC 322: Della Maddalena vs. Makhachev,"November 15, 2025","New York City, New York, USA",http://ufcstats.com/event-details/8db1b36dde268ef6,http://ufcstats.com/fight-details/e3cbd663732f4a98,Pat Sabatini,http://ufcstats.com/fighter-details/b8bbdeff718dbb7d,Chepe Mariscal,http://ufcstats.com/fighter-details/e0c6edcb5b5d0b90,win,Pat Sabatini,0,0,12,7,7,0,0,0,Featherweight,U-DEC,,3,5:00
UFC 322: Della Maddalena vs. Makhachev,"November 15, 2025","New York City, New York, USA",http://ufcstats.com/event-details/8db1b36dde268ef6,http://ufcstats.com/fight-details/6c2c6a6e3f4d04db,Fatima Kline,http://ufcstats.com/fighter-details/745fa7b605f8e2da,Angela Hill,http://ufcstats.com/fighter-details/f0feeb2192937424,win,Fatima Kline,0,0,115,56,4,0,0,0,Women's Strawweight,U-DEC,,3,5:00
UFC 322: Della Maddalena vs. Makhachev,"November 15, 2025","New York City, New York, USA",http://ufcstats.com/event-details/8db1b36dde268ef6,http://ufcstats.com/fight-details/c037cf1f7b429d5e,Baisangur Susurkaev,http://ufcstats.com/fighter-details/d1feea7a4bdcd503,Eric McConico,http://ufcstats.com/fighter-details/9508cc6184cb2450,win,Baisangur Susurkaev,1,0,53,53,2,0,0,0,Middleweight,KO/TKO,Punch,3,1:38
UFC 322: Della Maddalena vs. Makhachev,"November 15, 2025","New York City, New York, USA",http://ufcstats.com/event-details/8db1b36dde268ef6,http://ufcstats.com/fight-details/1a5378e32e8519ef,Matheus Camilo,http://ufcstats.com/fighter-details/72f890c5d421e705,Viacheslav Borshchev,http://ufcstats.com/fighter-details/19c591115a58982c,win,Matheus Camilo,0,0,39,65,5,0,0,0,Lightweight,U-DEC,,3,5:00
UFC Fight Night: Bonfim vs. Brown,"November 08, 2025","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/6436029b50a9c255,http://ufcstats.com/fight-details/4e224ebb6394611d,Gabriel Bonfim,http://ufcstats.com/fighter-details/01641ba5df0c69b0,Randy Brown,http://ufcstats.com/fighter-details/c6aee362c7a7d482,win,Gabriel Bonfim,1,0,35,33,0,0,0,0,Welterweight,KO/TKO,Knee,2,1:40
UFC Fight Night: Bonfim vs. Brown,"November 08, 2025","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/6436029b50a9c255,http://ufcstats.com/fight-details/f7e9bd2d6f81aeae,Joseph Morales,http://ufcstats.com/fighter-details/2fe9032955c2e013,Matt Schnell,http://ufcstats.com/fighter-details/67c1d46f4ed16f9e,win,Joseph Morales,0,0,5,4,0,1,1,0,Flyweight,SUB,Guillotine Choke,1,2:54
UFC Fight Night: Bonfim vs. Brown,"November 08, 2025","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/6436029b50a9c255,http://ufcstats.com/fight-details/b23fa678cc65cf5b,Uros Medic,http://ufcstats.com/fighter-details/681399317dbf4701,Muslim Salikhov,http://ufcstats.com/fighter-details/447f9858ae78f921,win,Uros Medic,1,0,8,2,0,0,0,0,Welterweight,KO/TKO,Punch,1,1:03
UFC Fight Night: Bonfim vs. Brown,"November 08, 2025","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/6436029b50a9c255,http://ufcstats.com/fight-details/20971ed9a842b0cb,Chris Padilla,http://ufcstats.com/fighter-details/06626b6287e1ae1e,Ismael Bonfim,http://ufcstats.com/fighter-details/eb393afdbe3293d5,win,Chris Padilla,0,0,64,42,0,1,0,0,Lightweight,KO/TKO,Punches,2,4:30
UFC Fight Night: Bonfim vs. Brown,"November 08, 2025","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/6436029b50a9c255,http://ufcstats.com/fight-details/ac4343150638b635,Christian Leroy Duncan,http://ufcstats.com/fighter-details/a93f94c923c3a9cb,Marco Tulio,http://ufcstats.com/fighter-details/9384e71bca6c409d,win,Christian Leroy Duncan,1,0,23,27,1,2,0,0,Middleweight,KO/TKO,Punch,2,3:20
UFC Fight Night: Bonfim vs. Brown,"November 08, 2025","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/6436029b50a9c255,http://ufcstats.com/fight-details/e3d657dd88864ba7,Jamall Emmers,http://ufcstats.com/fighter-details/e00a3dee329a51f7,Hyder Amil,http://ufcstats.com/fighter-details/41cc71cbf210e0fe,win,Jamall Emmers,0,0,50,47,7,0,1,0,Featherweight,U-DEC,,3,5:00
UFC Fight Night: Bonfim vs. Brown,"November 08, 2025","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/6436029b50a9c255,http://ufcstats.com/fight-details/c6d56aad93f98249,Raoni Barcelos,http://ufcstats.com/fighter-details/b9f28e7045fdfce7,Ricky Simon,http://ufcstats.com/fighter-details/5987b2458f4b5290,win,Raoni Barcelos,0,0,82,67,1,0,0,0,Bantamweight,U-DEC,,3,5:00
UFC Fight Night: Bonfim vs. Brown,"November 08, 2025","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/6436029b50a9c255,http://ufcstats.com/fight-details/80eae31bc0a94a65,Jacqueline Cavalcanti,http://ufcstats.com/fighter-details/e3964ece586e0635,Mayra Bueno Silva,http://ufcstats.com/fighter-details/cc8c623cca88f54f,win,Jacqueline Cavalcanti,0,0,80,39,0,0,0,0,Women's Bantamweight,U-DEC,,3,5:00
UFC Fight Night: Bonfim vs. Brown,"November 08, 2025","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/6436029b50a9c255,http://ufcstats.com/fight-details/87dcb3eab20f6ac1,Josh Hokit,http://ufcstats.com/fighter-details/955da1675ad58a50,Max Gimenis,http://ufcstats.com/fighter-details/6a311920edd73c85,win,Josh Hokit,2,0,9,3,0,0,0,0,Heavyweight,KO/TKO,Punches,1,0:56
UFC Fight Night: Bonfim vs. Brown,"November 08, 2025","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/6436029b50a9c255,http://ufcstats.com/fight-details/9126633d921afb57,Denise Gomes,http://ufcstats.com/fighter-details/cffb87059e645bd1,Tecia Pennington,http://ufcstats.com/fighter-details/31ef8b67e13495b3,win,Denise Gomes,0,0,53,58,3,1,0,0,Women's Strawweight,U-DEC,,3,5:00
UFC Fight Night: Bonfim vs. Brown,"November 08, 2025","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/6436029b50a9c255,http://ufcstats.com/fight-details/238c274c90587e21,Daniel Marcos,http://ufcstats.com/fighter-details/850266b3dc4e506e,Miles Johns,http://ufcstats.com/fighter-details/46e0d677f91bacc0,win,Daniel Marcos,0,0,27,28,3,0,1,0,Bantamweight,SUB,Rear Naked Choke,2,4:23
UFC Fight Night: Bonfim vs. Brown,"November 08, 2025","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/6436029b50a9c255,http://ufcstats.com/fight-details/84b66bf7fba2d59d,Zach Reese,http://ufcstats.com/fighter-details/23dec7c47cb418f8,Jackson McVey,http://ufcstats.com/fighter-details/3eeec2f53cebdf12,win,Zach Reese,0,0,32,56,3,0,1,0,Catch Weight,SUB,Rear Naked Choke,2,1:38
UFC Fight Night: Garcia vs. Onama,"November 01, 2025","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/0e2c2daf11b5d8f2,http://ufcstats.com/fight-details/747d922b329b7f30,Steve Garcia,http://ufcstats.com/fighter-details/97cf1a2c7c5e7889,David Onama,http://ufcstats.com/fighter-details/ffe9703408fb5964,win,Steve Garcia,1,0,33,2,0,0,0,0,Featherweight,KO/TKO,Punches,1,3:34
UFC Fight Night: Garcia vs. Onama,"November 01, 2025","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/0e2c2daf11b5d8f2,http://ufcstats.com/fight-details/9d9390b550d77e06,Waldo Cortes Acosta,http://ufcstats.com/fighter-details/fc08099550072fe4,Ante Delija,http://ufcstats.com/fighter-details/7d8435c56043b0ae,win,Waldo Cortes Acosta,1,0,12,16,0,0,0,0,Heavyweight,KO/TKO,Punch,1,3:59
UFC Fight Night: Garcia vs. Onama,"November 01, 2025","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/0e2c2daf11b5d8f2,http://ufcstats.com/fight-details/b0f68344e01884ff,Jeremiah Wells,http://ufcstats.com/fighter-details/d66a46de8d705353,Themba Gorimbo,http://ufcstats.com/fighter-details/40f3cb27fc7305a1,win,Jeremiah Wells,0,0,32,18,3,6,3,0,Welterweight,U-DEC,,3,5:00
UFC Fight Night: Garcia vs. Onama,"November 01, 2025","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/0e2c2daf11b5d8f2,http://ufcstats.com/fight-details/767b78b67c7da17c,Yadier del Valle,http://ufcstats.com/fighter-details/70380ccdc81915b8,Isaac Dulgarian,http://ufcstats.com/fighter-details/a57cb948c4c70a47,win,Yadier del Valle,0,0,1,0,0,0,3,0,Featherweight,SUB,Rear Naked Choke,1,3:41
UFC Fight Night: Garcia vs. Onama,"November 01, 2025","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/0e2c2daf11b5d8f2,http://ufcstats.com/fight-details/71c8ca7442bcb757,Charles Radtke,http://ufcstats.com/fighter-details/feedf3053472fe56,Daniel Frunza,http://ufcstats.com/fighter-details/7cec3c4a5e7b6d68,win,Charles Radtke,0,0,31,6,3,0,2,0,Welterweight,SUB,Rear Naked Choke,3,4:29
UFC Fight Night: Garcia vs. Onama,"November 01, 2025","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/0e2c2daf11b5d8f2,http://ufcstats.com/fight-details/f41c2c82d5117230,Allan Nascimento,http://ufcstats.com/fighter-details/253076a23d03dcd0,Cody Durden,http://ufcstats.com/fighter-details/7f6ed67d3ed3c036,win,Allan Nascimento,0,0,52,57,0,1,1,0,Catch Weight,SUB,Anaconda Choke,2,3:13
UFC Fight Night: Garcia vs. Onama,"November 01, 2025","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/0e2c2daf11b5d8f2,http://ufcstats.com/fight-details/f063bcccbbb9edc5,Billy Elekana,http://ufcstats.com/fighter-details/07a74004d964c7f4,Kevin Christian,http://ufcstats.com/fighter-details/7e9b36a9847db116,win,Billy Elekana,1,0,17,14,0,0,1,0,Light Heavyweight,SUB,Rear Naked Choke,1,3:33
UFC Fight Night: Garcia vs. Onama,"November 01, 2025","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/0e2c2daf11b5d8f2,http://ufcstats.com/fight-details/58f6248da3cdf3ce,Timmy Cuamba,http://ufcstats.com/fighter-details/0e46690e55a8df75,ChangHo Lee,http://ufcstats.com/fighter-details/117a06469813e4ef,win,Timmy Cuamba,0,0,23,15,2,3,0,0,Bantamweight,U-DEC,,3,5:00
UFC Fight Night: Garcia vs. Onama,"November 01, 2025","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/0e2c2daf11b5d8f2,http://ufcstats.com/fight-details/c245be6698c1e378,Donte Johnson,http://ufcstats.com/fighter-details/ad5cb64af10fc946,Sedriques Dumas,http://ufcstats.com/fighter-details/4e6738062d469256,win,Donte Johnson,0,0,10,5,3,1,1,0,Middleweight,SUB,Guillotine Choke,2,1:25
UFC Fight Night: Garcia vs. Onama,"November 01, 2025","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/0e2c2daf11b5d8f2,http://ufcstats.com/fight-details/760150e9951e65fa,Norma Dumont,http://ufcstats.com/fighter-details/d3f5d33d61cd00c9,Ketlen Vieira,http://ufcstats.com/fighter-details/b9706f80d005036c,win,Norma Dumont,0,0,62,25,0,2,0,1,Women's Bantamweight,S-DEC,,3,5:00
UFC Fight Night: Garcia vs. Onama,"November 01, 2025","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/0e2c2daf11b5d8f2,http://ufcstats.com/fight-details/32927d50acedb507,Alice Ardelean,http://ufcstats.com/fighter-details/87f8699fdcc2c404,Montserrat Conejo Ruiz,http://ufcstats.com/fighter-details/1235b31de15d0c6e,win,Alice Ardelean,0,0,138,85,1,1,0,0,Women's Strawweight,U-DEC,,3,5:00
UFC Fight Night: Garcia vs. Onama,"November 01, 2025","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/0e2c2daf11b5d8f2,http://ufcstats.com/fight-details/e6031b5937294176,Seokhyeon Ko,http://ufcstats.com/fighter-details/4a07b1988477502c,Phil Rowe,http://ufcstats.com/fighter-details/8e382b585a92affe,win,Seokhyeon Ko,0,0,36,4,4,0,0,0,Welterweight,U-DEC,,3,5:00
UFC Fight Night: Garcia vs. Onama,"November 01, 2025","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/0e2c2daf11b5d8f2,http://ufcstats.com/fight-details/7add5901fac6ab82,Talita Alencar,http://ufcstats.com/fighter-details/d35298b6df168456,Ariane Carnelossi,http://ufcstats.com/fighter-details/c0d5c0c95c59050b,win,Talita Alencar,0,0,60,25,5,0,2,0,Women's Strawweight,SUB,Rear Naked Choke,3,4:36
UFC 321: Aspinall vs. Gane,"October 25, 2025","Abu Dhabi, Abu Dhabi, United Arab Emirates",http://ufcstats.com/event-details/7956f026e2672c47,http://ufcstats.com/fight-details/6390c8e74630473e,Tom Aspinall,http://ufcstats.com/fighter-details/399afbabc02376b5,Ciryl Gane,http://ufcstats.com/fighter-details/787bb1f087ccff8a,nc/nc,,0,0,27,30,0,0,0,0,Heavyweight,CNC,,1,4:35
UFC 321: Aspinall vs. Gane,"October 25, 2025","Abu Dhabi, Abu Dhabi, United Arab Emirates",http://ufcstats.com/event-details/7956f026e2672c47,http://ufcstats.com/fight-details/7d3da3c4153717de,Mackenzie Dern,http://ufcstats.com/fighter-details/7447e9f28508106a,Virna Jandiroba,http://ufcstats.com/fighter-details/7dda2cf308f24a02,win,Mackenzie Dern,0,0,118,106,2,9,0,0,Women's Strawweight,U-DEC,,5,5:00
UFC 321: Aspinall vs. Gane,"October 25, 2025","Abu Dhabi, Abu Dhabi, United Arab Emirates",http://ufcstats.com/event-details/7956f026e2672c47,http://ufcstats.com/fight-details/e69f9b4b9cae12a4,Umar Nurmagomedov,http://ufcstats.com/fighter-details/2b6fc1c02736833d,Mario Bautista,http://ufcstats.com/fighter-details/bc711b6dd95c1af6,win,Umar Nurmagomedov,0,1,32,20,11,0,0,1,Bantamweight,U-DEC,,3,5:00
UFC 321: Aspinall vs. Gane,"October 25, 2025","Abu Dhabi, Abu Dhabi, United Arab Emirates",http://ufcstats.com/event-details/7956f026e2672c47,http://ufcstats.com/fight-details/b42a3386a7dccb3d,Alexander Volkov,http://ufcstats.com/fighter-details/279566840aa55bf2,Jailton Almeida,http://ufcstats.com/fighter-details/41e83a89929d1327,win,Alexander Volkov,0,0,24,9,0,7,0,0,Heavyweight,S-DEC,,3,5:00
UFC 321: Aspinall vs. Gane,"October 25, 2025","Abu Dhabi, Abu Dhabi, United Arab Emirates",http://ufcstats.com/event-details/7956f026e2672c47,http://ufcstats.com/fight-details/ef12d2aaaadaf6d0,Azamat Murzakanov,http://ufcstats.com/fighter-details/e90a2f22417af68e,Aleksandar Rakic,http://ufcstats.com/fighter-details/333b9e5c723ac873,win,Azamat Murzakanov,1,0,3,9,0,0,0,0,Light Heavyweight,KO/TKO,Punch,1,3:11
UFC 321: Aspinall vs. Gane,"October 25, 2025","Abu Dhabi, Abu Dhabi, United Arab Emirates",http://ufcstats.com/event-details/7956f026e2672c47,http://ufcstats.com/fight-details/cb902d73389ed34b,Quillan Salkilld,http://ufcstats.com/fighter-details/17734443a833cdf7,Nasrat Haqparast,http://ufcstats.com/fighter-details/b7b84ccd221be298,win,Quillan Salkilld,1,0,14,10,0,0,0,0,Lightweight,KO/TKO,Kick,1,2:30
UFC 321: Aspinall vs. Gane,"October 25, 2025","Abu Dhabi, Abu Dhabi, United Arab Emirates",http://ufcstats.com/event-details/7956f026e2672c47,http://ufcstats.com/fight-details/0230a9dd2739add4,Ikram Aliskerov,http://ufcstats.com/fighter-details/b07aed698fba8624,JunYong Park,http://ufcstats.com/fighter-details/285ae0b4a68221f4,win,Ikram Aliskerov,0,0,91,78,5,0,0,0,Middleweight,U-DEC,,3,5:00
UFC 321: Aspinall vs. Gane,"October 25, 2025","Abu Dhabi, Abu Dhabi, United Arab Emirates",http://ufcstats.com/event-details/7956f026e2672c47,http://ufcstats.com/fight-details/e9c034cec33b3479,Ludovit Klein,http://ufcstats.com/fighter-details/5b86d491d63890c5,Mateusz Rebecki,http://ufcstats.com/fighter-details/849c5d9979df5357,win,Ludovit Klein,0,0,82,72,0,3,0,0,Lightweight,M-DEC,,3,5:00
UFC 321: Aspinall vs. Gane,"October 25, 2025","Abu Dhabi, Abu Dhabi, United Arab Emirates",http://ufcstats.com/event-details/7956f026e2672c47,http://ufcstats.com/fight-details/f2c2a49fed32bd75,Valter Walker,http://ufcstats.com/fighter-details/f5779a2303ed76ec,Louie Sutherland,http://ufcstats.com/fighter-details/cdb7b38b1b357f26,win,Valter Walker,0,0,5,3,1,0,1,0,Heavyweight,SUB,Heel Hook,1,1:24
UFC 321: Aspinall vs. Gane,"October 25, 2025","Abu Dhabi, Abu Dhabi, United Arab Emirates",http://ufcstats.com/event-details/7956f026e2672c47,http://ufcstats.com/fight-details/bd7394f07247d9ca,Nathaniel Wood,http://ufcstats.com/fighter-details/329e403448756217,Jose Delgado,http://ufcstats.com/fighter-details/7d6ceff6747f2de2,win,Nathaniel Wood,1,1,99,134,2,0,0,0,Featherweight,U-DEC,,3,5:00
UFC 321: Aspinall vs. Gane,"October 25, 2025","Abu Dhabi, Abu Dhabi, United Arab Emirates",http://ufcstats.com/event-details/7956f026e2672c47,http://ufcstats.com/fight-details/3fdb4c4b39218cf4,Hamdy Abdelwahab,http://ufcstats.com/fighter-details/3329d692aea4dc28,Chris Barnett,http://ufcstats.com/fighter-details/7a5e8c94a86f9895,win,Hamdy Abdelwahab,0,0,99,18,9,0,0,0,Heavyweight,U-DEC,,3,5:00
UFC 321: Aspinall vs. Gane,"October 25, 2025","Abu Dhabi, Abu Dhabi, United Arab Emirates",http://ufcstats.com/event-details/7956f026e2672c47,http://ufcstats.com/fight-details/22dd728012944f0a,Mitch Raposo,http://ufcstats.com/fighter-details/0be6776db31d98ec,Azat Maksum,http://ufcstats.com/fighter-details/7f1bf0c255ec8756,win,Mitch Raposo,0,0,30,19,0,7,0,0,Flyweight,U-DEC,,3,5:00
UFC 321: Aspinall vs. Gane,"October 25, 2025","Abu Dhabi, Abu Dhabi, United Arab Emirates",http://ufcstats.com/event-details/7956f026e2672c47,http://ufcstats.com/fight-details/ef1519c8c1d20977,Mizuki,http://ufcstats.com/fighter-details/43a59ce3bb40449e,Jaqueline Amorim,http://ufcstats.com/fighter-details/bc7d1ad49fcb2d08,win,Mizuki,1,0,62,26,2,2,0,1,Women's Strawweight,U-DEC,,3,5:00
UFC Fight Night: De Ridder vs. Allen,"October 18, 2025","Vancouver, British Columbia, Canada",http://ufcstats.com/event-details/38e5d9dcb0fddc42,http://ufcstats.com/fight-details/d61373d9fdf01a12,Brendan Allen,http://ufcstats.com/fighter-details/2f181c0467965b98,Reinier de Ridder,http://ufcstats.com/fighter-details/d549cefc7c54ab78,win,Brendan Allen,0,0,22,9,1,3,1,1,Middleweight,KO/TKO,,4,5:00
UFC Fight Night: De Ridder vs. Allen,"October 18, 2025","Vancouver, British Columbia, Canada",http://ufcstats.com/event-details/38e5d9dcb0fddc42,http://ufcstats.com/fight-details/cdd565a16975c711,Mike Malott,http://ufcstats.com/fighter-details/dd6103dd7127db1d,Kevin Holland,http://ufcstats.com/fighter-details/3a46b268013afede,win,Mike Malott,0,0,49,52,1,1,1,0,Welterweight,U-DEC,,3,5:00
UFC Fight Night: De Ridder vs. Allen,"October 18, 2025","Vancouver, British Columbia, Canada",http://ufcstats.com/event-details/38e5d9dcb0fddc42,http://ufcstats.com/fight-details/857d274e47aa8c4e,Aiemann Zahabi,http://ufcstats.com/fighter-details/24656ef4d605c96f,Marlon Vera,http://ufcstats.com/fighter-details/7c7332319c14094c,win,Aiemann Zahabi,0,1,81,56,0,0,0,0,Bantamweight,S-DEC,,3,5:00
UFC Fight Night: De Ridder vs. Allen,"October 18, 2025","Vancouver, British Columbia, Canada",http://ufcstats.com/event-details/38e5d9dcb0fddc42,http://ufcstats.com/fight-details/c82acd7b17915591,Manon Fiorot,http://ufcstats.com/fighter-details/34ff304266360297,Jasmine Jasudavicius,http://ufcstats.com/fighter-details/a9e260472d321361,win,Manon Fiorot,0,0,16,2,0,0,0,0,Women's Flyweight,KO/TKO,Punches,1,1:14
UFC Fight Night: De Ridder vs. Allen,"October 18, 2025","Vancouver, British Columbia, Canada",http://ufcstats.com/event-details/38e5d9dcb0fddc42,http://ufcstats.com/fight-details/a18edcb638ba7e39,Charles Jourdain,http://ufcstats.com/fighter-details/f1d64ae34e088832,Davey Grant,http://ufcstats.com/fighter-details/113df4fde64735c6,win,Charles Jourdain,1,0,25,9,0,0,1,0,Bantamweight,SUB,Guillotine Choke,1,3:05
UFC Fight Night: De Ridder vs. Allen,"October 18, 2025","Vancouver, British Columbia, Canada",http://ufcstats.com/event-details/38e5d9dcb0fddc42,http://ufcstats.com/fight-details/3af1bdc5a510bba9,Kyle Nelson,http://ufcstats.com/fighter-details/31f8081c7600da93,Matt Frevola,http://ufcstats.com/fighter-details/dccb63727f2f5f74,win,Kyle Nelson,1,0,63,43,2,2,0,0,Lightweight,U-DEC,,3,5:00
UFC Fight Night: De Ridder vs. Allen,"October 18, 2025","Vancouver, British Columbia, Canada",http://ufcstats.com/event-details/38e5d9dcb0fddc42,http://ufcstats.com/fight-details/ecdbb3a5216b815e,Drew Dober,http://ufcstats.com/fighter-details/519e4fe37ce9ff75,Kyle Prepolec,http://ufcstats.com/fighter-details/873626e5547b5235,win,Drew Dober,0,0,83,51,0,0,0,0,Lightweight,KO/TKO,Punches,3,1:16
